SubTask,ExampleType,Format,Length,ModelFamily,ModelName,Symbol,Value,Accuracy
calculate,OneShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,FewShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,OneShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,FewShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,ZeroShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,25.81
calculate,ZeroShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,12.9
calculate,FewShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,FewShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,FewShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,OneShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,16.13
calculate,ZeroShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,45.16
calculate,FewShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,OneShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,OneShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,ZeroShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,12.9
calculate,FewShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,19.35
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,12.9
calculate,OneShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,FewShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,FewShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,FewShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,FewShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,OneShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,6.45
calculate,OneShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,FewShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,ZeroShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,ZeroShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,6.45
calculate,ZeroShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,3.23
calculate,OneShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,3.23
calculate,ZeroShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,9.68
calculate,FewShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,OneShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,FewShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,FewShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,OneShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,ZeroShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,3.23
calculate,ZeroShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,7.69
calculate,FewShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,FewShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,OneShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,OneShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,ZeroShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,61.29
calculate,ZeroShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,3.23
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,FewShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,7.69
calculate,OneShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,FewShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,OneShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,ZeroShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,3.23
calculate,ZeroShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,FewShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,FewShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,FewShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,ZeroShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,51.61
calculate,ZeroShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,6.45
calculate,ZeroShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,9.68
calculate,FewShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,7.69
calculate,FewShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,FewShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,OneShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,FewShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,OneShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,FewShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,9.68
calculate,ZeroShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,OneShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,FewShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,OneShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,FewShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,ZeroShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,3.23
calculate,FewShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,FewShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,OneShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,OneShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,OneShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,7.69
calculate,ZeroShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,3.23
calculate,OneShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,FewShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,FewShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,FewShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,FewShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,OneShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,OneShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,OneShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,12.9
calculate,ZeroShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,16.13
calculate,ZeroShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,25.81
calculate,OneShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,FewShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,7.69
calculate,OneShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,FewShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,ZeroShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,3.23
calculate,OneShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,ZeroShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,3.23
calculate,OneShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,OneShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,FewShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,FewShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,12.9
calculate,ZeroShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,3.23
calculate,FewShot,format_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
calculate,ZeroShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,6.45
calculate,OneShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,OneShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,OneShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,19.35
calculate,FewShot,format_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
calculate,OneShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,12.9
calculate,ZeroShot,format_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
calculate,OneShot,format_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
calculate,FewShot,format_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,12.9
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,hard,23.08
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,hard,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,easy,7.69
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,medium,7.69
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,medium,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,easy,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,hard,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,easy,15.38
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,medium,53.85
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,medium,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,easy,23.08
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,hard,7.69
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,easy,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,hard,7.69
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,easy,69.23
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,hard,38.46
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,easy,7.69
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,medium,46.15
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,easy,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,easy,61.54
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,medium,15.38
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,hard,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,hard,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,easy,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,hard,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,easy,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,easy,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,easy,7.69
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,medium,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,hard,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,medium,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,medium,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,easy,69.23
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,medium,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,medium,15.38
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,hard,30.77
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,easy,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,easy,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,medium,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,hard,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,medium,hard,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,medium,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,hard,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,medium,15.38
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,hard,0
